"","Associatednumber","Sample","DNA_concentration_ng.uL","Station","StationNumber","Stromkilometer","Sample_type","Sample_date","Sat_O2_Perc","Temperature_TBDHereon","Salinity_PSU","Turbidity_NTU","pH","O2_uM","SPM_mgperL","DOC_mg.L","TN_mg.L","DIC_mg.L","Silicate_mg.L","Ammonium_mg.L","Nitrite_mg.L","Nitrate_mg.L","Total_DIN_uM","SRP_mgperL","TotalDissolvedPhosphate_mg.L","Ammonium_uM","Nitrite_uM","Nitrate_uM","SRP_uM","Phosphate_uM","Silicate_uM","DOC_uM.L","DIC_uM.L","RespirationRate_O2ug.L.h","POC_mgperL","PTC_mgperL","PTN_mgperL","PTH_mgperL","TEP_um2perL","CSP_um2perL","ParticleArea_um2perL","dCH4_uM","dCH4_nM","dCO2_uM","dCO2_nM","sampleid","AccessionNumber_TBDSven","data_type"
"335",190,"MGL2",3.02,"Meedem Grund",6,712,"Light_fraction","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,19,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,0.858172035,0.999564224,1.869518941,0.29456706,228411574928065,373436291541688,160789694737704,0.080394633,80.39463331,63.97211019,63972.11019,"GROS22.2_SAMEA112714846_METAG.genecount.profile","SAMEA112714846","METAG"
"336",190,"MGL2",3.02,"Meedem Grund",6,712,"Light_fraction","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,19,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,0.858172035,0.999564224,1.869518941,0.29456706,228411574928065,373436291541688,160789694737704,0.080394633,80.39463331,63.97211019,63972.11019,"GROS22.2_SAMEA112714846_METAT.genecount.profile","SAMEA112714846","METAT"
"337",191,"MGH1",20,"Meedem Grund",6,712,"Heavy_fraction","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,59,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,-9.658370163,1.18023202,1.792931505,1.832207113,0.29456706,132734042396201,576165061131375,458141163083439,0.080005154,80.00515398,65.07527858,65075.27858,"GROS22.2_SAMEA112714847_METAG.genecount.profile","SAMEA112714847","METAG"
"338",191,"MGH1",20,"Meedem Grund",6,712,"Heavy_fraction","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,59,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,-9.658370163,1.18023202,1.792931505,1.832207113,0.29456706,132734042396201,576165061131375,458141163083439,0.080005154,80.00515398,65.07527858,65075.27858,"GROS22.2_SAMEA112714847_METAT.genecount.profile","SAMEA112714847","METAT"
"339",192,"MGH2",11,"Meedem Grund",6,712,"Heavy_fraction","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,59,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,1.287258052,1.377591951,2.678596466,0.29456706,132734042396201,576165061131375,458141163083439,0.080394633,80.39463331,63.97211019,63972.11019,"GROS22.2_SAMEA112714848_METAG.genecount.profile","SAMEA112714848","METAG"
"340",192,"MGH2",11,"Meedem Grund",6,712,"Heavy_fraction","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,59,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,1.287258052,1.377591951,2.678596466,0.29456706,132734042396201,576165061131375,458141163083439,0.080394633,80.39463331,63.97211019,63972.11019,"GROS22.2_SAMEA112714848_METAT.genecount.profile","SAMEA112714848","METAT"
"341",193,"MGF1",6.5,"Meedem Grund",6,712,"Free_living","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,NA,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,NA,NA,NA,NA,NA,NA,NA,0.080005154,80.00515398,65.07527858,65075.27858,"GROS22.2_SAMEA112714849_METAG.genecount.profile","SAMEA112714849","METAG"
"342",193,"MGF1",6.5,"Meedem Grund",6,712,"Free_living","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,NA,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,NA,NA,NA,NA,NA,NA,NA,0.080005154,80.00515398,65.07527858,65075.27858,"GROS22.2_SAMEA112714849_METAT.genecount.profile","SAMEA112714849","METAT"
"343",194,"MGF2",0.633,"Meedem Grund",6,712,"Free_living","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,NA,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,NA,NA,NA,NA,NA,NA,NA,0.080394633,80.39463331,63.97211019,63972.11019,"GROS22.2_SAMEA112714850_METAG.genecount.profile","SAMEA112714850","METAG"
"344",194,"MGF2",0.633,"Meedem Grund",6,712,"Free_living","Nov-22",97.38,12.402,12.043,9.134,7.93,301.152,NA,3.407,1.054,11.49,0.634,0.059,0.01,0.463,NA,0.04,56.125,NA,NA,NA,NA,NA,NA,283.6637332,956.6469898,NA,NA,NA,NA,NA,NA,NA,NA,0.080394633,80.39463331,63.97211019,63972.11019,"GROS22.2_SAMEA112714850_METAT.genecount.profile","SAMEA112714850","METAT"
"345",195,"TL1",134,"Twielenfleth",3,651,"Light_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,138,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,3.465054717,4.76216747,6.093610581,2.806242192,0.78551216,135160336304904,930452654687425,172711198306668,0.14218304,142.1830396,145.2714167,145271.4167,"GROS22.2_SAMEA112714851_METAG.genecount.profile","SAMEA112714851","METAG"
"346",195,"TL1",134,"Twielenfleth",3,651,"Light_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,138,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,3.465054717,4.76216747,6.093610581,2.806242192,0.78551216,135160336304904,930452654687425,172711198306668,0.14218304,142.1830396,145.2714167,145271.4167,"GROS22.2_SAMEA112714851_METAT.genecount.profile","SAMEA112714851","METAT"
"347",196,"TL2",152,"Twielenfleth",3,651,"Light_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,138,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,5.100919589,5.986584549,2.642266528,0.88370118,135160336304904,930452654687425,172711198306668,0.024191963,24.19196261,110.8705436,110870.5436,"GROS22.2_SAMEA112714852_METAT.genecount.profile","SAMEA112714852","METAT"
"348",196,"TL2",152,"Twielenfleth",3,651,"Light_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,138,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,5.100919589,5.986584549,2.642266528,0.88370118,135160336304904,930452654687425,172711198306668,0.024191963,24.19196261,110.8705436,110870.5436,"GROS22.2_SAMEA112714852_METAG.genecount.profile","SAMEA112714852","METAG"
"349",197,"TH1",8.5,"Twielenfleth",3,651,"Heavy_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,358,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,4.446444681,11.31824834,14.09994327,3.347263692,2.4547255,191502405601945,588561493609566,285231179313376,0.14218304,142.1830396,145.2714167,145271.4167,"GROS22.2_SAMEA112714853_METAT.genecount.profile","SAMEA112714853","METAT"
"350",197,"TH1",8.5,"Twielenfleth",3,651,"Heavy_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,358,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,4.446444681,11.31824834,14.09994327,3.347263692,2.4547255,191502405601945,588561493609566,285231179313376,0.14218304,142.1830396,145.2714167,145271.4167,"GROS22.2_SAMEA112714853_METAG.genecount.profile","SAMEA112714853","METAG"
"351",198,"TH2",149,"Twielenfleth",3,651,"Heavy_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,358,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,NA,NA,NA,NA,191502405601945,588561493609566,285231179313376,0.024191963,24.19196261,110.8705436,110870.5436,"GROS22.2_SAMEA112714854_METAT.genecount.profile","SAMEA112714854","METAT"
"352",198,"TH2",149,"Twielenfleth",3,651,"Heavy_fraction","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,358,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,NA,NA,NA,NA,191502405601945,588561493609566,285231179313376,0.024191963,24.19196261,110.8705436,110870.5436,"GROS22.2_SAMEA112714854_METAG.genecount.profile","SAMEA112714854","METAG"
"353",199,"TF1",0.276,"Twielenfleth",3,651,"Free_living","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,NA,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,NA,NA,NA,NA,NA,NA,NA,0.14218304,142.1830396,145.2714167,145271.4167,"GROS22.2_SAMEA112714855_METAT.genecount.profile","SAMEA112714855","METAT"
"354",199,"TF1",0.276,"Twielenfleth",3,651,"Free_living","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,NA,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,NA,NA,NA,NA,NA,NA,NA,0.14218304,142.1830396,145.2714167,145271.4167,"GROS22.2_SAMEA112714855_METAG.genecount.profile","SAMEA112714855","METAG"
"355",200,"TF2",0.353,"Twielenfleth",3,651,"Free_living","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,NA,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,NA,NA,NA,NA,NA,NA,NA,0.024191963,24.19196261,110.8705436,110870.5436,"GROS22.2_SAMEA112714856_METAG.genecount.profile","SAMEA112714856","METAG"
"356",200,"TF2",0.353,"Twielenfleth",3,651,"Free_living","Nov-22",82.959,0.532,0.532,51.959,7.659,271.986,NA,5.546,1.755,13.1,2.917,0.028,0.001,1.65,NA,0.04,68.418,NA,NA,NA,NA,NA,NA,461.7549352,1090.694131,NA,NA,NA,NA,NA,NA,NA,NA,0.024191963,24.19196261,110.8705436,110870.5436,"GROS22.2_SAMEA112714856_METAT.genecount.profile","SAMEA112714856","METAT"
"357",201,"BbL1",14,"Brunsbuttel",5,694,"Light_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,35,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,-14.04176833,1.146847754,1.331443111,2.556842081,0.39275608,20607922191765,194535712076958,719756908948048,0.063846663,63.84666321,64.01306347,64013.06347,"GROS22.2_SAMEA112714857_METAG.genecount.profile","SAMEA112714857","METAG"
"358",201,"BbL1",14,"Brunsbuttel",5,694,"Light_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,35,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,-14.04176833,1.146847754,1.331443111,2.556842081,0.39275608,20607922191765,194535712076958,719756908948048,0.063846663,63.84666321,64.01306347,64013.06347,"GROS22.2_SAMEA112714857_METAT.genecount.profile","SAMEA112714857","METAT"
"359",202,"BbL2",28,"Brunsbuttel",5,694,"Light_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,35,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,1.155684765,0,1.258783236,0.39275608,20607922191765,194535712076958,719756908948048,0.067870046,67.87004646,67.67672252,67676.72252,"GROS22.2_SAMEA112714858_METAG.genecount.profile","SAMEA112714858","METAG"
"360",202,"BbL2",28,"Brunsbuttel",5,694,"Light_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,35,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,1.155684765,0,1.258783236,0.39275608,20607922191765,194535712076958,719756908948048,0.067870046,67.87004646,67.67672252,67676.72252,"GROS22.2_SAMEA112714858_METAT.genecount.profile","SAMEA112714858","METAT"
"361",203,"BbH1",34,"Brunsbuttel",5,694,"Heavy_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,38,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,1.476852403,1.420795119,1.535676273,2.512657022,0.29456706,176774379540262,142830346233161,762952338871723,0.063846663,63.84666321,64.01306347,64013.06347,"GROS22.2_SAMEA112714859_METAT.genecount.profile","SAMEA112714859","METAT"
"362",203,"BbH1",34,"Brunsbuttel",5,694,"Heavy_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,38,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,1.476852403,1.420795119,1.535676273,2.512657022,0.29456706,176774379540262,142830346233161,762952338871723,0.063846663,63.84666321,64.01306347,64013.06347,"GROS22.2_SAMEA112714859_METAG.genecount.profile","SAMEA112714859","METAG"
"363",204,"BbH2",20,"Brunsbuttel",5,694,"Heavy_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,38,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,1.403121096,1.738927544,2.876938286,0.29456706,176774379540262,142830346233161,762952338871723,0.067870046,67.87004646,67.67672252,67676.72252,"GROS22.2_SAMEA112714860_METAG.genecount.profile","SAMEA112714860","METAG"
"364",204,"BbH2",20,"Brunsbuttel",5,694,"Heavy_fraction","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,38,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,1.403121096,1.738927544,2.876938286,0.29456706,176774379540262,142830346233161,762952338871723,0.067870046,67.87004646,67.67672252,67676.72252,"GROS22.2_SAMEA112714860_METAT.genecount.profile","SAMEA112714860","METAT"
"365",205,"BbF1",2.65,"Brunsbuttel",5,694,"Free_living","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,NA,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,NA,NA,NA,NA,NA,NA,NA,0.063846663,63.84666321,64.01306347,64013.06347,"GROS22.2_SAMEA112714861_METAT.genecount.profile","SAMEA112714861","METAT"
"366",205,"BbF1",2.65,"Brunsbuttel",5,694,"Free_living","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,NA,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,NA,NA,NA,NA,NA,NA,NA,0.063846663,63.84666321,64.01306347,64013.06347,"GROS22.2_SAMEA112714861_METAG.genecount.profile","SAMEA112714861","METAG"
"367",206,"BbF2",1.28,"Brunsbuttel",5,694,"Free_living","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,NA,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,NA,NA,NA,NA,NA,NA,NA,0.067870046,67.87004646,67.67672252,67676.72252,"GROS22.2_SAMEA112714862_METAT.genecount.profile","SAMEA112714862","METAT"
"368",206,"BbF2",1.28,"Brunsbuttel",5,694,"Free_living","Nov-22",96.742,9.221,9.221,10.794,7.91,304.052,NA,3.636,1.351,10.78,1.267,0.042,0.01,0.69,NA,0.04,58.136,NA,NA,NA,NA,NA,NA,302.7300657,897.533033,NA,NA,NA,NA,NA,NA,NA,NA,0.067870046,67.87004646,67.67672252,67676.72252,"GROS22.2_SAMEA112714862_METAG.genecount.profile","SAMEA112714862","METAG"
