genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
GROS22-1_SAMEA110290281_MAG_00000152.fa,778_2,0.010000000000000009,average,ANImf,778
GROS22-1_SAMEA110290280_MAG_00000067.fa,778_3,0.010000000000000009,average,ANImf,778
GROS22-1_SAMEA110290256_MAG_00000095.fa,778_4,0.010000000000000009,average,ANImf,778
GROS22-1_SAMEA110290257_MAG_00000024.fa,778_5,0.010000000000000009,average,ANImf,778
GROS22-2_SAMEA112714853_MAG_00000167.fa,779_1,0.010000000000000009,average,ANImf,779
GROS22-2_SAMEA112714854_MAG_00000191.fa,779_1,0.010000000000000009,average,ANImf,779
GROS22-2_SAMEA112714794_MAG_00000165.fa,780_0,0.010000000000000009,average,ANImf,780
GROS22-2_SAMEA112714845_MAG_00000228.fa,781_1,0.010000000000000009,average,ANImf,781
GROS22-2_SAMEA112714846_MAG_00000118.fa,781_1,0.010000000000000009,average,ANImf,781
GROS22-2_SAMEA112714858_MAG_00000177.fa,782_0,0.010000000000000009,average,ANImf,782
GROS22-1_SAMEA110290312_MAG_00000014.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714776_MAG_00000020.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714794_MAG_00000147.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714807_MAG_00000037.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714810_MAG_00000027.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714811_MAG_00000245.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714812_MAG_00000239.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714813_MAG_00000241.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714824_MAG_00000051.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714853_MAG_00000021.fa,783_1,0.010000000000000009,average,ANImf,783
GROS22-1_SAMEA110290313_MAG_00000038.fa,783_2,0.010000000000000009,average,ANImf,783
GROS22-2_SAMEA112714813_MAG_00000267.fa,784_1,0.010000000000000009,average,ANImf,784
GROS22-2_SAMEA112714822_MAG_00000067.fa,784_2,0.010000000000000009,average,ANImf,784
GROS22-2_SAMEA112714853_MAG_00000175.fa,784_3,0.010000000000000009,average,ANImf,784
GROS22-2_SAMEA112714776_MAG_00000139.fa,784_4,0.010000000000000009,average,ANImf,784
GROS22-1_SAMEA110290259_MAG_00000116.fa,784_5,0.010000000000000009,average,ANImf,784
GROS22-1_SAMEA110290313_MAG_00000054.fa,784_6,0.010000000000000009,average,ANImf,784
GROS22-1_SAMEA110290312_MAG_00000032.fa,784_7,0.010000000000000009,average,ANImf,784
GROS22-1_SAMEA110290277_MAG_00000062.fa,784_8,0.010000000000000009,average,ANImf,784
GROS22-1_SAMEA110290256_MAG_00000159.fa,784_9,0.010000000000000009,average,ANImf,784
GROS22-1_SAMEA110290262_MAG_00000023.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290263_MAG_00000097.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290264_MAG_00000043.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290265_MAG_00000087.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290266_MAG_00000071.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290267_MAG_00000068.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290298_MAG_00000123.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290299_MAG_00000106.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290300_MAG_00000125.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290301_MAG_00000049.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290302_MAG_00000207.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290303_MAG_00000141.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714787_MAG_00000068.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714788_MAG_00000079.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714789_MAG_00000009.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714790_MAG_00000078.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714791_MAG_00000077.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714792_MAG_00000019.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714793_MAG_00000012.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714799_MAG_00000107.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714800_MAG_00000182.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714801_MAG_00000058.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714802_MAG_00000097.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714803_MAG_00000085.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714804_MAG_00000010.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714813_MAG_00000041.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714816_MAG_00000057.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714817_MAG_00000029.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714818_MAG_00000085.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714819_MAG_00000314.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714827_MAG_00000137.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714828_MAG_00000204.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714829_MAG_00000065.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714830_MAG_00000073.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714831_MAG_00000317.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714832_MAG_00000048.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714845_MAG_00000111.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714846_MAG_00000093.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714847_MAG_00000229.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714848_MAG_00000090.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714849_MAG_00000019.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714850_MAG_00000027.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714857_MAG_00000205.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714858_MAG_00000187.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714859_MAG_00000075.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714860_MAG_00000149.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714861_MAG_00000342.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-2_SAMEA112714862_MAG_00000119.fa,785_1,0.010000000000000009,average,ANImf,785
GROS22-1_SAMEA110290298_MAG_00000050.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290299_MAG_00000073.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290300_MAG_00000089.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290301_MAG_00000008.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290302_MAG_00000022.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290303_MAG_00000072.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714791_MAG_00000012.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714792_MAG_00000197.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714816_MAG_00000110.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714817_MAG_00000109.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714818_MAG_00000026.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714819_MAG_00000011.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714827_MAG_00000100.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714828_MAG_00000108.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714829_MAG_00000086.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714830_MAG_00000219.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714831_MAG_00000113.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714832_MAG_00000160.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714845_MAG_00000314.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714846_MAG_00000132.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714847_MAG_00000033.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714848_MAG_00000240.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714849_MAG_00000225.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714850_MAG_00000071.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714857_MAG_00000052.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714858_MAG_00000105.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714859_MAG_00000111.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714860_MAG_00000002.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714861_MAG_00000166.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-2_SAMEA112714862_MAG_00000297.fa,786_1,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290267_MAG_00000067.fa,786_2,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290262_MAG_00000047.fa,786_3,0.010000000000000009,average,ANImf,786
GROS22-1_SAMEA110290258_MAG_00000021.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290259_MAG_00000088.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290277_MAG_00000078.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290310_MAG_00000163.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290311_MAG_00000135.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290312_MAG_00000077.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290313_MAG_00000064.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290319_MAG_00000092.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714778_MAG_00000024.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714794_MAG_00000186.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714807_MAG_00000104.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714810_MAG_00000145.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714811_MAG_00000072.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714812_MAG_00000009.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714813_MAG_00000133.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714822_MAG_00000282.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714836_MAG_00000100.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714851_MAG_00000112.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714852_MAG_00000120.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714853_MAG_00000033.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714854_MAG_00000024.fa,787_1,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290257_MAG_00000101.fa,787_2,0.010000000000000009,average,ANImf,787
GROS22-1_SAMEA110290318_MAG_00000084.fa,787_3,0.010000000000000009,average,ANImf,787
GROS22-2_SAMEA112714853_MAG_00000078.fa,788_1,0.010000000000000009,average,ANImf,788
GROS22-2_SAMEA112714854_MAG_00000198.fa,788_1,0.010000000000000009,average,ANImf,788
GROS22-1_SAMEA110290346_MAG_00000050.fa,789_1,0.010000000000000009,average,ANImf,789
GROS22-1_SAMEA110290351_MAG_00000047.fa,789_2,0.010000000000000009,average,ANImf,789
GROS22-1_SAMEA110290335_MAG_00000030.fa,789_3,0.010000000000000009,average,ANImf,789
GROS22-1_SAMEA110290347_MAG_00000025.fa,789_4,0.010000000000000009,average,ANImf,789
GROS22-1_SAMEA110290349_MAG_00000035.fa,789_5,0.010000000000000009,average,ANImf,789
GROS22-1_SAMEA110290337_MAG_00000008.fa,789_6,0.010000000000000009,average,ANImf,789
GROS22-1_SAMEA110290336_MAG_00000034.fa,789_7,0.010000000000000009,average,ANImf,789
GROS22-1_SAMEA110290290_MAG_00000150.fa,790_1,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290291_MAG_00000115.fa,790_1,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290304_MAG_00000088.fa,790_1,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290305_MAG_00000131.fa,790_1,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290306_MAG_00000124.fa,790_1,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290309_MAG_00000053.fa,790_2,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290307_MAG_00000072.fa,790_3,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290308_MAG_00000012.fa,790_4,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290295_MAG_00000060.fa,790_5,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290293_MAG_00000071.fa,790_6,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290297_MAG_00000094.fa,790_7,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290286_MAG_00000115.fa,790_8,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290296_MAG_00000061.fa,790_9,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290288_MAG_00000111.fa,790_10,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290292_MAG_00000145.fa,790_11,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290294_MAG_00000046.fa,790_12,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290289_MAG_00000088.fa,790_13,0.010000000000000009,average,ANImf,790
GROS22-1_SAMEA110290315_MAG_00000201.fa,790_14,0.010000000000000009,average,ANImf,790
GROS22-2_SAMEA112714819_MAG_00000150.fa,791_1,0.010000000000000009,average,ANImf,791
GROS22-2_SAMEA112714831_MAG_00000244.fa,791_1,0.010000000000000009,average,ANImf,791
GROS22-2_SAMEA112714832_MAG_00000264.fa,791_1,0.010000000000000009,average,ANImf,791
GROS22-2_SAMEA112714849_MAG_00000243.fa,791_1,0.010000000000000009,average,ANImf,791
GROS22-2_SAMEA112714811_MAG_00000227.fa,792_1,0.010000000000000009,average,ANImf,792
GROS22-2_SAMEA112714812_MAG_00000202.fa,792_1,0.010000000000000009,average,ANImf,792
GROS22-1_SAMEA110290298_MAG_00000088.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-1_SAMEA110290299_MAG_00000183.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-2_SAMEA112714811_MAG_00000204.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-2_SAMEA112714827_MAG_00000052.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-2_SAMEA112714828_MAG_00000102.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-2_SAMEA112714829_MAG_00000104.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-2_SAMEA112714830_MAG_00000037.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-2_SAMEA112714831_MAG_00000039.fa,793_1,0.010000000000000009,average,ANImf,793
GROS22-2_SAMEA112714811_MAG_00000184.fa,794_1,0.010000000000000009,average,ANImf,794
GROS22-2_SAMEA112714812_MAG_00000025.fa,794_1,0.010000000000000009,average,ANImf,794
GROS22-2_SAMEA112714822_MAG_00000113.fa,794_1,0.010000000000000009,average,ANImf,794
GROS22-1_SAMEA110290314_MAG_00000041.fa,795_1,0.010000000000000009,average,ANImf,795
GROS22-1_SAMEA110290315_MAG_00000098.fa,795_1,0.010000000000000009,average,ANImf,795
GROS22-2_SAMEA112714785_MAG_00000292.fa,795_1,0.010000000000000009,average,ANImf,795
GROS22-2_SAMEA112714814_MAG_00000074.fa,795_1,0.010000000000000009,average,ANImf,795
GROS22-2_SAMEA112714815_MAG_00000150.fa,795_1,0.010000000000000009,average,ANImf,795
GROS22-2_SAMEA112714839_MAG_00000209.fa,795_1,0.010000000000000009,average,ANImf,795
GROS22-2_SAMEA112714845_MAG_00000010.fa,796_1,0.010000000000000009,average,ANImf,796
GROS22-2_SAMEA112714846_MAG_00000077.fa,796_1,0.010000000000000009,average,ANImf,796
GROS22-2_SAMEA112714847_MAG_00000071.fa,796_1,0.010000000000000009,average,ANImf,796
GROS22-2_SAMEA112714849_MAG_00000140.fa,796_1,0.010000000000000009,average,ANImf,796
GROS22-2_SAMEA112714850_MAG_00000142.fa,796_1,0.010000000000000009,average,ANImf,796
GROS22-2_SAMEA112714861_MAG_00000055.fa,796_1,0.010000000000000009,average,ANImf,796
GROS22-1_SAMEA110290288_MAG_00000061.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290289_MAG_00000099.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290290_MAG_00000025.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290291_MAG_00000163.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290292_MAG_00000101.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290293_MAG_00000011.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290294_MAG_00000160.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290295_MAG_00000169.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290296_MAG_00000193.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290297_MAG_00000154.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290298_MAG_00000057.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290299_MAG_00000002.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290300_MAG_00000156.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290301_MAG_00000150.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290303_MAG_00000077.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290304_MAG_00000104.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290305_MAG_00000130.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290306_MAG_00000116.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290307_MAG_00000056.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290308_MAG_00000121.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290309_MAG_00000154.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290310_MAG_00000073.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290311_MAG_00000118.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290312_MAG_00000059.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290313_MAG_00000040.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290315_MAG_00000125.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714800_MAG_00000114.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714805_MAG_00000076.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714806_MAG_00000038.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714807_MAG_00000209.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714808_MAG_00000119.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714809_MAG_00000149.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714810_MAG_00000328.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714811_MAG_00000350.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714812_MAG_00000104.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714813_MAG_00000111.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714814_MAG_00000482.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714815_MAG_00000259.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714821_MAG_00000153.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714822_MAG_00000162.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714823_MAG_00000147.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714824_MAG_00000206.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714825_MAG_00000188.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714826_MAG_00000144.fa,797_1,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290314_MAG_00000008.fa,797_2,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290287_MAG_00000132.fa,797_3,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290302_MAG_00000198.fa,797_4,0.010000000000000009,average,ANImf,797
GROS22-1_SAMEA110290286_MAG_00000021.fa,797_5,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714776_MAG_00000194.fa,797_6,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714780_MAG_00000017.fa,797_7,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714798_MAG_00000085.fa,797_8,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714779_MAG_00000147.fa,797_9,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714797_MAG_00000206.fa,797_10,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714785_MAG_00000082.fa,797_11,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714794_MAG_00000205.fa,797_12,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714796_MAG_00000138.fa,797_13,0.010000000000000009,average,ANImf,797
GROS22-2_SAMEA112714851_MAG_00000122.fa,798_1,0.010000000000000009,average,ANImf,798
